Provider,Tier,Latest Version,Latest Version Published,Created At,Days Since Update,,Protocol v4,Protocol v5,Protocol v6,,Cohort: Framework only,Cohort: SDKv2 only,Cohort: Framework+SDKv2,,Managed Resources,Resource Identities,Data Sources,Ephemeral Resources,List Resources,Actions,Provider Functions,Guides,Total Features,,Downloads,Version Count,Subcategories
AirHelp-OSP/bifrost,community,0.2.0,2026-05-11,2026-05-06,6,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,23,3,0
Airtel-Cloud-Platform/airtelcloud,community,1.0.3,2026-05-14,2026-05-13,3,,,✅,,,,✅,,,22,0,0,0,0,0,0,2,22,,31,4,6
AitorLeon89/vsphere,community,2.7.3,2024-04-18,2024-04-17,759,,,✅,,,,✅,,,41,0,29,0,0,0,0,0,70,,598,4,8
aiven/aiven,partner,4.56.0,2026-05-08,2020-09-24,9,,,✅,,,,✅,,,84,0,75,0,0,0,0,15,159,,14.5M,159,0
aiwantaozi/kaniko,community,0.0.3-dev2,2023-09-07,2023-09-01,983,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,2.6K,6,0
aiwasaki126/natureremo,community,1.0.0,2023-11-30,2023-11-01,899,,,,✅,,✅,,,,2,0,2,0,0,0,0,2,4,,2.6K,3,0
aiyor-tf/jose,community,0.1.0,2024-06-06,2024-06-06,710,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,41.2K,1,0
aizerin/kibana,community,10.0.2,2021-09-15,2021-06-03,1705,,,✅,,,,✅,,,5,0,0,0,0,0,0,0,5,,205.3K,3,0
ajax-ryzhyi-r/smtp,community,1.0.2,2026-02-23,2024-09-10,83,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,16.3K,3,0
ajones/bitbucketserver,community,1.8.0,2023-02-22,2023-02-22,1180,,,✅,,,,✅,,,22,0,14,0,0,0,0,0,36,,3.5K,1,0
akamai/akamai,partner,10.2.0,2026-05-13,2020-08-13,4,,,,✅,,✅,,,,1,0,1,0,0,0,0,1,2,,10.7M,74,0
akamai/guardicore-segmentation,community,0.2.0,2026-05-14,2026-05-01,3,,,,✅,,✅,,,,9,0,10,0,0,0,0,0,19,,55,2,0
akash-network/akash,community,0.1.0,2024-05-16,2024-05-16,731,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,4.0K,1,0
akerl/unifi,community,1.1.4,2026-03-16,2023-07-26,62,,,✅,,,,✅,,,17,0,7,0,0,0,0,2,24,,8.6K,15,0
akeyless-community/akeyless,community,2.0.1,2026-04-27,2021-03-31,20,,,✅,,,,✅,,,157,0,23,0,0,0,0,0,180,,8.1M,77,0
akihiro17/aws-event-pattern,community,0.0.2,2024-03-05,2023-10-24,803,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,1.9K,2,0
akindgroup/constellix,community,0.4.10,2025-04-01,2024-04-16,411,,,✅,,,,✅,,,29,0,29,0,0,0,0,0,58,,2.4K,2,0
akomic/vaultoidc,community,0.0.3,2022-12-08,2022-12-06,1256,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,2.4K,3,0
akrantz01/manifest,community,1.1.0,2022-10-06,2022-10-05,1319,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,2.8K,2,0
akselleirv/gitlab,community,3.8.0,2021-10-27,2021-10-27,1663,,,✅,,,,✅,,,35,0,6,0,0,0,0,0,41,,16.5K,1,0
akselleirv/gitlabcommit,community,0.0.4,2021-11-10,2021-11-01,1649,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,9.6K,4,0
akselleirv/sealedsecret,community,1.2.0,2021-11-05,2021-08-30,1654,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,22.6K,14,0
AkSharan96-dev/petstoreworks,community,1.0.1,2026-02-25,2026-02-25,81,,,,✅,,✅,,,,3,0,1,0,0,0,0,0,4,,129,2,0
akshay-malik-rtds/acecloud,community,0.2.5,2026-05-13,2026-05-06,4,,,,✅,,✅,,,,21,0,5,0,0,0,0,1,26,,31,13,7
akuity/akp,community,0.11.1,2026-05-15,2022-12-11,2,,,,✅,,✅,,,,6,0,7,0,0,0,0,7,13,,274.0K,91,0
al-bashkir/freeipa,community,5.4.2,2026-05-11,2026-02-26,6,,,✅,,,,✅,,,28,0,9,0,0,0,0,0,37,,1.3K,5,0
alabuel/config,community,0.2.8,2022-12-27,2021-05-25,1237,,,✅,,,,✅,,,0,0,3,0,0,0,0,0,3,,1.6M,16,0
Alamgir-K/onepassword-secrets-edu-ut-edition,community,0.1.0,2022-12-09,2022-12-09,1255,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,1.0K,1,0
alanjjenkins/shell,community,1.7.9,2021-11-16,2021-11-16,1643,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,4.8K,1,0
albal/hostman,community,0.0.18,2025-06-26,2025-06-05,325,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,471,3,0
albeego/influxdb-v2,community,0.1.1,2023-03-21,2023-03-21,1153,,,✅,,,,✅,,,2,0,1,0,0,0,0,0,3,,16.6K,2,0
albeego/influxdb-v2-onboarding,community,0.4.3,2023-09-12,2023-03-21,978,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,15.8K,2,0
alberto-rodriguez-zumi/gestioip,community,0.3.0,2026-03-23,2026-03-19,55,,,,✅,,✅,,,,3,0,3,0,0,0,0,0,6,,79,3,0
AlbertoMonteiro/beyondtrust-secretsafe,community,0.0.19,2026-04-26,2026-03-09,21,,,✅,,,,✅,,,3,0,2,0,0,0,0,0,5,,529,11,0
albrechtflo-hg/confluentcloud,community,0.0.11-pre,2021-06-18,2021-06-18,1794,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,3.0K,1,0
alc0der/jira-automation,community,0.2.0,2026-02-23,2026-02-22,83,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,71,2,0
alchemaxinc/balena,community,1.0.12,2026-05-17,2026-04-12,0,,,✅,,,,✅,,,14,0,7,0,0,0,0,0,21,,783,10,0
alchemy-fr/sodium,community,1.0.1,2023-10-24,2023-10-24,936,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,6.1K,2,0
alehyarmalovich/cachefly,community,0.0.6,2025-06-27,2025-01-03,324,,,✅,,,,✅,,,1,0,4,0,0,0,0,0,5,,1.3K,6,0
alejandrod/ec,community,1.0.0,2020-08-25,2020-08-25,2091,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,5.1K,1,0
alekc-forks/kubectl,community,1.13.1-1,2022-02-02,2022-02-02,1565,,,✅,,,,✅,,,2,0,4,0,0,0,0,0,6,,35.7K,1,0
alekc/auth0,community,1.1.3,2021-11-22,2021-09-09,1637,,,✅,,,,✅,,,19,0,0,0,0,0,0,0,19,,584.5K,6,0
alekc/kubectl,community,2.2.0,2026-04-01,2022-05-23,46,,,✅,,,,✅,,,2,0,4,0,0,0,0,0,6,,55.1M,20,0
alekseyvdovenko/custom-tf-provider-example,community,1.0.4,2023-07-25,2023-07-25,1027,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,1.6K,2,0
alertmixer/amixr,partner,0.2.3,2021-01-11,2020-07-23,1952,,,✅,,,,✅,,,5,0,5,0,0,0,0,0,10,,291.0K,5,0
alessiodionisi/k0s,community,0.2.2,2023-12-23,2022-06-27,876,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,682.9K,9,0
aletournel/postgresql,community,1.19.1,2023-04-03,2023-04-03,1140,,,✅,,,,✅,,,14,0,3,0,0,0,0,0,17,,10.1K,1,0
alex-ikse/wellknownoidc,community,1.0.1,2025-02-06,2024-05-17,465,,,,✅,,✅,,,,0,0,2,0,0,0,0,0,2,,2.0K,2,0
alexandermarston/confluentcloud,community,1.0.0,2024-06-04,2024-06-04,712,,,✅,,,,✅,,,6,0,2,0,0,0,0,0,8,,645,1,0
alexdeg16/netbox,community,3.9.3-1,2025-10-07,2025-10-07,222,,,✅,,,,✅,,,75,0,40,0,0,0,0,0,115,,123,1,8
alexdlukens/legocharm,community,0.0.4,2026-01-20,2026-01-12,117,,,,✅,,✅,,,,2,0,0,0,0,0,0,0,2,,54.9K,2,0
alexdresko/seq,community,0.1.4,2025-12-15,2025-12-15,153,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,152,2,0
AlexeiVartoumian/servicecatalog,community,0.2.3,2025-01-12,2025-01-12,490,,,,✅,,✅,,,,1,0,1,0,0,0,1,0,3,,368,2,0
alexey-mylnikov/runtime,community,0.0.2,2023-05-05,2023-05-05,1108,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,1.2K,1,0
AlexeyRaga/hasura,community,0.0.5,2021-09-07,2021-09-06,1713,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,22.5K,5,0
alexissavin/solidserver,community,1.1.14,2021-06-14,2020-05-05,1798,,,✅,,,,✅,,,27,0,14,0,0,0,0,0,41,,368.5K,13,0
alexkappa/auth0,community,0.26.2,2022-01-31,2020-09-06,1567,,,✅,,,,✅,,,22,0,0,0,0,0,0,0,22,,7.5M,27,0
alexmammadov/awsconnect,community,0.3.0,2021-09-27,2021-07-12,1693,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,15.9K,7,0
alexmammadov/awslexbotv2,community,0.3.9,2021-10-28,2021-08-02,1662,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,24.2K,11,0
alexmanno/harbor,community,1.0.0,2021-11-19,2021-11-19,1640,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,1.9K,1,0
alexpekurovsky/confluence,community,1.0.6,2026-04-15,2026-03-24,32,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,158,2,0
alexprogrammr/appstore,community,0.0.3,2024-06-15,2024-06-11,701,,,,✅,,✅,,,,3,0,3,0,0,0,0,0,6,,1.5K,3,0
algolia/pingdom,community,1.1.5,2022-05-23,2022-04-22,1455,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,68.4K,2,0
algotech-informatique/docker,community,2.15.2,2022-01-20,2022-01-20,1578,,,✅,,,,✅,,,9,0,4,0,0,0,0,0,13,,4.7K,2,0
aliakseiyanchuk/az-confidential,community,0.10.0,2025-08-10,2025-06-22,280,,,,✅,,✅,,,,5,0,1,0,0,0,6,0,12,,766,3,0
AliAllomani/hue,community,0.1.0,2021-07-04,2021-07-03,1778,,,✅,,,,✅,,,1,0,2,0,0,0,0,0,3,,4.8K,2,1
alikor/godaddy,community,0.3.3,2026-04-19,2026-04-08,28,,,,✅,,✅,,,,6,0,7,0,0,0,0,0,13,,394,6,0
aliksend/dokku,community,1.0.24,2024-11-17,2023-04-25,546,,,,✅,,✅,,,,28,0,0,0,0,0,0,0,28,,15.7K,25,0
alis-exchange/alis,community,2.0.0-beta3,2025-04-18,2024-04-26,394,,,,✅,,✅,,,,6,0,2,0,0,0,0,0,8,,42.8K,50,0
alis-exchange/google,community,0.0.1-alpha3,2024-04-26,2024-04-24,751,,,,✅,,✅,,,,10,0,2,0,0,0,0,0,12,,1.2K,3,0
alisdair/dnd5e,community,1.0.1,2021-06-24,2021-04-14,1788,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,13.2K,2,0
alisdair/nested,community,1.2.0,2022-10-11,2021-11-22,1314,,,✅,,,,✅,,,5,0,0,0,0,0,0,0,5,,7.1K,4,0
aliyun/alibabacloudstack,partner,3.19.0,2026-01-30,2025-05-19,107,,,✅,,,,✅,,,328,0,271,0,0,0,0,0,599,,49.5K,92,77
aliyun/alicloud,partner,1.278.0,2026-05-09,2020-08-12,8,,,✅,,,,✅,,,"1,130",0,735,0,0,0,0,2,"1,865",,53.1M,229,147
alkiranet/alkira,partner,1.4.4,2026-03-12,2021-02-04,66,,,✅,,,,✅,,,66,0,39,0,0,0,0,45,105,,379.9K,48,2
allan-vennbio/sops,community,0.6.11,2023-01-13,2023-01-13,1220,,,✅,,,,✅,,,1,0,3,0,0,0,0,0,4,,2.0K,2,0
allbridge-io/evm,community,0.1.1,2024-04-17,2024-02-16,760,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,1.4K,2,0
allence-tunisie/acp,community,0.0.0,2021-01-03,2021-01-03,1960,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,3.1K,1,0
allence-tunisie/atn-utils,community,1.0.0,2020-11-17,2020-11-16,2007,,,✅,,,,✅,,,0,0,2,0,0,0,0,0,2,,88.7K,3,0
allenxiang/vault,community,2.21.0-bay,2021-06-19,2021-06-19,1793,,,✅,,,,✅,,,95,0,17,0,0,0,0,1,112,,122.3K,1,0
AllQuietApp/allquiet,community,3.0.0,2026-05-06,2024-06-29,11,,,,✅,,✅,,,,14,0,7,0,0,0,0,0,21,,20.2K,64,0
AllYourBI/datahub,community,0.0.6,2026-04-10,2023-02-16,37,,,,✅,,✅,,,,5,0,2,0,0,0,0,0,7,,3.4K,6,0
AlmirKadric/redash,community,0.9.14,2024-10-04,2024-04-11,590,,,✅,,,,✅,,,8,0,7,0,0,0,0,0,15,,3.3K,14,0
almssp/jira,community,0.4.0,2022-05-24,2022-01-24,1454,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,14.5K,6,0
alon-dotan-starkware/kubectl,community,1.11.2,2021-06-21,2021-06-21,1791,,,✅,,,,✅,,,2,0,4,0,0,0,0,0,6,,202.9K,1,0
alsid/influxdb-v2,community,0.0.2,2023-07-26,2023-07-26,1026,,,✅,,,,✅,,,3,0,2,0,0,0,0,0,5,,1.5K,2,0
althelion/spinnaker,community,1.7.1,2022-08-19,2022-08-19,1367,,,✅,,,,✅,,,3,0,2,0,0,0,0,0,5,,3.4K,4,0
Altinity/altinitycloud,community,0.6.1,2026-04-11,2023-12-05,36,,,,✅,,✅,,,,7,0,10,0,0,0,0,0,17,,42.9K,47,0
Altinity/kubectl,community,1.15.23,2024-02-21,2021-07-13,816,,,✅,,,,✅,,,2,0,4,0,0,0,0,0,6,,223.2K,12,0
Altitude-sports/shopify,community,1.0.0-rc2,2021-08-03,2021-06-30,1748,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,5.6K,2,0
Altitude-sports/shopify,community,1.0.0-rc2,2021-08-03,2021-06-30,1748,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,5.6K,2,0
altrsoftware/altr,community,1.1.1,2025-10-15,2025-09-05,214,,,,✅,,✅,,,,8,0,8,0,0,0,0,0,16,,684,4,0
ALX-TH/sentryenv,community,0.1.5,2025-06-11,2025-06-06,340,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,1.1K,5,0
alxrem/hdns,community,0.2.1,2021-12-09,2020-07-04,1620,,,✅,,,,✅,,,2,0,1,0,0,0,0,0,3,,19.6K,2,0
alxrem/jsonnet,community,2.5.0,2025-05-07,2020-06-30,375,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,3.0M,13,0
amadureira/aws,community,3.26.18,2021-02-09,2021-02-09,1923,,,✅,,,,✅,,,665,0,230,0,0,0,0,4,895,,2.6K,2,127
amalucelli/nextdns,community,0.2.0,2024-02-11,2024-01-04,826,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,2.8K,2,0
AmazeCom/random,community,3.6.0,2024-01-24,2024-01-24,844,,,✅,,,,✅,,,8,0,0,0,0,0,0,0,8,,416,1,0
ambarltd/ambar,community,1.0.12,2025-04-02,2024-01-26,410,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,8.8K,13,0
amcsplatform/customercontrol,community,1.1.2,2022-03-03,2021-07-28,1536,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,46.8K,12,0
ametnes/ametnes,community,0.3.3,2023-04-04,2023-03-16,1139,,,✅,,,,✅,,,4,0,4,0,0,0,0,0,8,,4.6K,4,0
AmFamLabs/artifactory,community,1.1.0,2021-07-27,2021-07-27,1755,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,6.1K,1,0
amilevskiy/cidrblock,community,0.0.23,2023-04-15,2021-08-24,1128,,,✅,,,,✅,,,0,0,2,0,0,0,0,0,2,,165.1K,22,0
aminueza/minio,community,3.35.3,2026-05-16,2021-01-10,1,,,✅,,,,✅,,,60,0,48,0,0,0,0,0,108,,15.9M,110,0
amirashad/awsconnect,community,0.2.1,2021-07-13,2021-07-13,1769,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,3.2K,1,0
amirghedira/comwork,community,0.1.4,2022-03-18,2022-03-18,1521,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,4.5K,2,0
Amit-limbasiya/customexample,community,1.0.4,2024-06-07,2024-06-07,709,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,684,1,0
amitai-devops/argocd,community,2.1.2,2021-12-08,2021-12-07,1621,,,✅,,,,✅,,,6,0,0,0,0,0,0,0,6,,20.0K,2,0
AMKamel/rundeck,community,0.4.11,2021-12-03,2021-10-21,1626,,,✅,,,,✅,,,5,0,0,0,0,0,0,0,5,,192.1K,6,0
amosricky/adx,community,0.0.7,2021-04-21,2021-04-21,1852,,,✅,,,,✅,,,2,0,0,0,0,0,0,0,2,,3.5K,1,0
AmTote/confluentcloud,community,0.0.13-amtote,2021-06-29,2021-06-29,1783,,,✅,,,,✅,,,6,0,0,0,0,0,0,0,6,,14.0K,2,0
amyhuan/tutorial,community,0.2.1,2024-04-12,2024-04-12,765,,,,✅,,✅,,,,1,0,1,0,0,0,1,0,3,,616,1,0
analogclock/test,community,1.1.0,2022-08-03,2022-08-03,1383,,,✅,,,,✅,,,120,0,0,0,0,0,0,1,120,,1.7K,1,19
anapsix/semvers,community,0.7.1,2025-03-15,2024-09-01,428,,,,✅,,✅,,,,0,0,1,0,0,0,5,0,6,,409.2K,20,0
anasinnyk/onepassword,community,1.3.0,2022-05-25,2020-11-12,1453,,,✅,,,,✅,,,11,0,11,0,0,0,0,0,22,,480.5K,2,0
AnasSahel/sailpoint-isc-community,community,2.4.4,2026-04-27,2025-09-10,20,,,,✅,,✅,,,,15,0,14,0,0,0,0,0,29,,3.3K,35,0
anassidi94/teamcity,community,1.0.3,2022-07-28,2022-07-28,1389,,,✅,,,,✅,,,10,0,1,0,0,0,0,0,11,,1.9K,1,5
andasv/anthropic-claude-managed-agents,community,0.4.0,2026-05-15,2026-05-15,2,,,,✅,,✅,,,,6,0,8,0,0,0,0,0,14,,0,1,0
andredelgado-ruiz/gorules,community,0.1.3,2025-11-13,2025-10-23,185,,,✅,,,,✅,,,3,0,0,0,0,0,0,0,3,,436,4,0
andredelgadoruiz-yape/confluent-schema-registry,community,1.0.0,2023-01-23,2023-01-23,1210,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,740,1,0
andreee94/freenom,community,0.3.0,2022-10-06,2022-04-11,1319,,,✅,,,,✅,,,1,0,3,0,0,0,0,0,4,,7.7K,5,0
andreee94/technicolor,community,0.0.2,2022-06-08,2022-06-08,1439,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,9.2K,1,0
andreee94/warpgate,community,0.3.0,2022-12-20,2022-09-10,1244,,,,✅,,✅,,,,6,0,4,0,0,0,0,0,10,,5.8K,4,0
andrei-funaru/vault,community,0.0.1,2023-01-26,2023-01-26,1207,,,,✅,,✅,,,,2,0,2,0,0,0,0,0,4,,13.5K,1,0
andrei-funaru/vault-starter,community,0.2.4,2023-01-25,2023-01-22,1208,,,,✅,,✅,,,,2,0,2,0,0,0,0,0,4,,1.8M,24,0
andrei-funaru/vault-unseal,community,0.0.2,2023-01-22,2023-01-22,1211,,,,✅,,✅,,,,0,0,0,0,0,0,0,0,0,,2.3K,2,0
andrei-semionau/vaultaid,community,1.0.5,2020-09-04,2020-08-25,2081,,,✅,,,,✅,,,0,0,3,0,0,0,0,0,3,,11.3K,6,0
andrelia-hacks/terratest,community,0.0.6,2024-07-22,2024-07-13,664,,,,✅,,✅,,,,1,0,1,0,0,0,1,0,3,,1.8K,6,0
andresusanto/contentful,community,1.1.4,2022-01-27,2021-12-06,1571,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,16.0K,6,0
andrewbaxter/dinker,community,0.0.24,2024-02-04,2022-12-28,833,,,,✅,,✅,,,,1,0,0,0,0,0,0,0,1,,13.6K,19,0
andrewbaxter/fly,community,0.1.18,2024-10-28,2023-12-11,566,,,,✅,,✅,,,,5,0,4,0,0,0,0,0,9,,42.2K,15,0
andrewbaxter/localrun,community,0.1.0,2024-02-03,2022-12-28,834,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,5.7K,8,0
andrewbaxter/stripe,community,0.0.24,2024-09-12,2022-11-22,612,,,✅,,,,✅,,,20,0,0,0,0,0,0,0,20,,11.4K,18,0
AndrewChubatiuk/ignition,community,0.0.1,2020-09-15,2020-09-15,2070,,,✅,,,,✅,,,0,0,11,0,0,0,0,0,11,,691.0K,1,0
AndrewChubatiuk/insightops,community,0.0.3,2020-11-14,2020-08-28,2010,,,✅,,,,✅,,,6,0,3,0,0,0,0,0,9,,6.8K,3,0
AndrewChubatiuk/nostrap,community,0.0.1,2020-09-14,2020-09-14,2071,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,7.8K,1,0
AndrewChubatiuk/ssh,community,0.2.3,2023-05-04,2021-04-30,1109,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,50.4K,11,0
andrewCluey/azurefoundry,community,0.2.2,2026-03-22,2026-03-08,56,,,,✅,,✅,,,,6,0,0,0,0,0,0,0,6,,817,5,0
AndrewCopeland/ac12dev,community,0.1.0,2026-03-05,2026-03-05,73,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,66,1,0
andrewmeissner/kafka,community,0.1.1,2021-10-17,2021-10-17,1673,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,2.8K,1,0
andrewstucki/godaddy,community,2.0.2,2021-04-20,2021-04-20,1853,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,3.3K,2,0
andreychernih/k8s,community,0.9.2,2022-01-11,2022-01-11,1587,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,10.7K,1,0
AndreZiviani/azion,community,2.0.2,2024-02-23,2024-02-23,814,,,,✅,,✅,,,,16,0,31,0,0,0,0,0,47,,1.6K,2,0
AndriiZakopets/docker,community,4.0.0,2024-07-05,2024-07-05,681,,,✅,,,,✅,,,10,0,5,0,0,0,0,0,15,,562,1,0
androidprime/functions,community,0.0.6,2024-06-04,2024-05-07,712,,,,✅,,✅,,,,0,0,0,0,0,0,1,0,1,,1.2K,3,0
andrzej-zamojski/irmc-test,community,0.0.11,2024-10-02,2024-09-26,592,,,,✅,,✅,,,,6,0,1,0,0,0,0,0,7,,471,2,0
andsafe-AG/bitbucket,community,2.5.0,2022-01-26,2022-01-25,1572,,,✅,,,,✅,,,10,0,2,0,0,0,0,0,12,,221.3K,2,0
andsafe-AG/zendesk,community,1.2.2,2024-07-29,2024-06-28,657,,,,✅,,✅,,,,12,0,1,0,0,0,0,0,13,,4.3K,7,0
anexia-it/anxcloud,partner,0.11.0,2026-05-04,2020-11-22,13,,,,✅,,✅,,,,17,0,15,0,0,0,0,1,32,,115.4K,37,0
angelnu/vyos,community,0.4.0,2025-04-20,2025-05-29,392,,,,✅,,✅,,,,4,0,1,0,0,0,0,0,5,,324,2,0
angelolapus/hashicups,community,0.2.1,2023-10-26,2023-10-26,934,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,1.2K,1,0
angelolapus/launchdarkly,community,0.2.52,2023-11-03,2023-11-02,926,,,✅,,,,✅,,,14,0,12,0,0,0,0,0,26,,3.9K,6,0
angelolapus/launchdarkly-flag-evaluation,community,0.2.29,2023-11-02,2023-10-27,927,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,12.2K,15,0
anGie44/theoffice,community,0.6.1,2024-12-25,2023-09-10,508,,,,✅,,✅,,,,0,0,2,0,0,0,0,0,2,,5.3K,7,0
anhpngt/pgrole,community,0.1.3,2026-04-15,2024-11-21,32,,,,✅,,✅,,,,6,0,0,0,0,0,0,0,6,,9.1K,16,0
anitya-tech/tfproj,community,0.0.2,2025-09-15,2025-09-13,244,,,,✅,,✅,,,,0,0,0,0,0,0,4,0,4,,274,2,0
ankek/cartography,community,0.0.10,2025-11-10,2025-10-21,188,,,,✅,,✅,,,,1,0,1,0,0,0,0,0,2,,580,4,0
ankits47/restapi,community,1.16.2,2021-11-10,2021-11-10,1649,,,✅,,,,✅,,,1,0,1,0,0,0,0,0,2,,6.7K,3,0
ankraio/ankra,community,0.1.6,2025-08-01,2025-07-28,289,,,,✅,,✅,,,,0,0,1,0,0,0,0,0,1,,1.1K,6,0
anna-kampani/godaddy,community,1.9.9,2023-01-10,2022-12-30,1223,,,✅,,,,✅,,,1,0,0,0,0,0,0,0,1,,13.2K,6,1
anna-money/google-cloudfunction-https-trigger,community,0.1.3,2022-01-11,2022-01-04,1587,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,8.5K,4,0
anna-money/openvpncloud,community,0.0.7,2022-09-30,2022-01-26,1325,,,✅,,,,✅,,,6,0,6,0,0,0,0,0,12,,18.3K,5,0
anna-money/sendgrid,community,1.1.2,2025-06-04,2022-08-25,347,,,✅,,,,✅,,,12,0,4,0,0,0,0,0,16,,1.1M,9,0
anna-money/sentry,community,1.0.1,2021-11-21,2021-11-20,1638,,,✅,,,,✅,,,6,0,2,0,0,0,0,0,8,,6.3K,2,0
annawojcieszek/looker,community,0.2.5,2025-05-30,2025-05-30,352,,,✅,,,,✅,,,19,0,8,0,0,0,0,0,27,,370,2,0
annowick/functions,community,0.0.7,2026-04-07,2026-04-05,40,,,,✅,,✅,,,,0,0,0,0,0,0,4,0,4,,314,7,0
ans-group/account,community,1.0.0,2024-09-20,2024-09-20,604,,,,✅,,✅,,,,3,0,0,0,0,0,0,0,3,,492,1,0
ans-group/ecloud,community,2.18.1,2026-02-20,2020-07-24,86,,,✅,,,,✅,,,32,0,41,0,0,0,0,0,73,,64.7K,61,0
ans-group/loadbalancer,community,1.5.0,2025-12-24,2021-08-18,144,,,✅,,,,✅,,,8,0,9,0,0,0,0,0,17,,4.8K,7,0
ans-group/safedns,community,1.6.0,2026-04-20,2020-07-24,27,,,✅,,,,✅,,,2,0,1,0,0,0,0,0,3,,13.4K,9,0
anschoewe/curl,community,1.0.2,2022-06-02,2021-02-20,1445,,,✅,,,,✅,,,0,0,1,0,0,0,0,0,1,,8.2M,6,0
ansel1/ciphertrust,community,1.0.0-pre,2025-03-10,2021-09-03,433,,,✅,,,,✅,,,15,0,2,0,0,0,0,0,17,,3.1K,5,0
ansible/aap,official,1.5.0,2026-04-28,2024-05-01,19,,,,✅,,✅,,,,5,0,5,0,0,3,0,0,13,,210.6K,9,0
ansible/ansible,partner,1.4.0,2026-03-03,2023-03-20,75,,,✅,,,,✅,,,4,0,1,0,0,1,0,0,6,,2.3M,5,0
AnteWall/crunchybridge,community,0.1.4,2022-11-04,2022-11-04,1290,,,✅,,,,✅,,,1,0,6,0,0,0,0,4,7,,4.6K,1,0
anth0d/nomad,community,1.4.17-rc.1,2022-02-10,2022-02-10,1557,,,✅,,,,✅,,,9,0,17,0,0,0,0,0,26,,15.2K,1,0
anth0d/nomadutility,community,0.0.15-rc.3,2023-12-22,2023-01-23,877,,,✅,,,,✅,,,0,0,0,0,0,0,0,0,0,,53.8K,3,0
antimetal/antimetal,community,0.0.2,2024-04-29,2024-04-26,748,,,,✅,,✅,,,,1,0,2,0,0,0,0,0,3,,1.5K,2,0
antomatic/aiven,community,2.3.1-pre,2021-11-04,2021-11-04,1655,,,✅,,,,✅,,,46,0,44,0,0,0,0,6,90,,3.4K,1,0
